GO_ID	GO_name	Selaginella_moellendorffii	Adiantum_capillusveneris	Ceratopteris_richardii	Cycas_panzhihuaensis	Torreya_grandis	Taxus_wallichiana	Amborella_trichopoda	Annona_cherimola	Dioscorea_zingiberensis	Elaeis_guineensis	Oryza_sativa	Setaria_italica	Sorghum_bicolor	Zea_mays	Nelumbo_nucifera	Vitis_vinifera	Arabidopsis_thaliana	Theobroma_cacao	Populus_trichocarpa	Glycine_max	Prunus_mume	Malus_domestica	Rhododendron_simsii	Helianthus_annuus	Daucus_carota	Coffea_arabica	Solanum_lycopersicum	Beta_vulgaris
GO:0048583	regulation of response to stimulus	6.175190397	3.019769325	2.830344654	4.813776413	2.387925702	0	4.202100613	4.362092654	6.829129635	3.755217868	5.234152964	6.154273435	6.789467109	4.715813143	4.051677222	3.210309848	5.668147899	3.568972862	3.556429839	5.056804167	3.028925606	4.985635666	3.121375053	2.944408197	2.383189823	4.2295251	2.5961971	1.238066007
GO:0080046	quercetin 4'-O-glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0038023	signaling receptor activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030246	carbohydrate binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0072341	modified amino acid binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016114	terpenoid biosynthetic process	2.504907199	0	0	0	0	0	0	0	0	3.278047854	2.02431101	0	2.995092256	1.276490651	1.313743816	0	1.397016194	1.359397796	0	4.073479456	1.365250337	0	0	1.650074452	0	1.221573033	2.771582179	1.235864667
GO:0016020	membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009808	lignin metabolic process	0	0	0	0	0	0	0	0	0	1.348965114	0	0	0	0	0	0	1.747275018	0	0	0	0	0	0	0	1.394126432	0	0	0
GO:0009626	plant-type hypersensitive response	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901564	organonitrogen compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.166127542	0	0	0	0	0	0	0	0	0	0	0
GO:0034050	programmed cell death induced by symbiont	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051702	biological process involved in interaction with symbiont	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019538	protein metabolic process	1.403287237	0	3.794222756	1.02617951	0	2.505521277	1.321963528	1.127635564	0	0	0	0	0	0	0	0	2.887473105	0	0	0	0	0	0	0	0	2.111787047	0	1.160200788
GO:0060089	molecular transducer activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044403	biological process involved in symbiotic interaction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009411	response to UV	0	0	0	0	3.320136879	7.269577021	2.688358524	5.219047991	1.35767237	3.353357844	0	1.431311391	0	2.370902927	1.452454239	1.825884385	1.266710655	1.345437069	1.980615509	1.811332237	0	0	0	1.786044194	0	0	0	0
GO:0006790	sulfur compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.477898116	0	0	4.389080941	1.677925098	0	0	0
GO:0097305	response to alcohol	10.4204011	4.404425053	3.853812894	6.148504789	6.71149164	5.143546128	2.211562397	3.737393537	3.193840876	3.395028382	3.914637434	3.694894596	5.013226958	11.56824675	2.694622864	4.438137916	5.638510333	2.629618897	5.779424384	5.136713687	1.677876204	3.936705738	2.025735045	3.148860879	2.250444336	5.523241872	3.067716225	2.918697156
GO:0071407	cellular response to organic cyclic compound	2.635320914	5.227475134	2.500194174	0	0	0	0	1.622141158	0	1.375149454	2.885192065	3.866790159	1.528127963	1.468443204	0	2.367801926	1.852351137	0	0	3.530758799	2.361311154	2.771497655	0	0	1.62167799	0	0	0
GO:0016746	acyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0106146	sideretin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042277	peptide binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071281	cellular response to iron ion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0106144	fraxetin 5-hydroxylase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010817	regulation of hormone levels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050737	O-hydroxycinnamoyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047172	shikimate O-hydroxycinnamoyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047205	quinate O-hydroxycinnamoyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006629	lipid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0002239	response to oomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019336	phenol-containing compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071248	cellular response to metal ion	6.305010073	0	0	3.451396372	0	2.208595612	3.175617693	0	3.923145022	4.145177176	1.755151611	3.679874599	2.5649331	2.451229881	1.95263353	1.77494675	2.313167763	2.120650977	4.345323989	2.44706474	2.198320326	3.82E+00	1.921568593	2.496629357	3.768128982	3.358574526	2.312454022	0
GO:0006722	triterpenoid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070542	response to fatty acid	1.478444528	3.246021223	2.770545295	3.218595267	13.41573604	6.484830432	0	0	0	3.326387755	5.103409882	6.342760939	3.258150821	4.05323266	0	1.768128831	2.66049722	0	1.669048961	3.646366024	0	0	0	5.383144582	2.610519323	3.759539704	1.35037599	1.918239595
GO:0042430	indole-containing compound metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120254	olefinic compound metabolic process	5.214294669	0	0	0	1.537341051	3.443209212	2.19900613	2.779281144	3.401045902	3.358575454	1.808490111	0	2.663825208	0	4.657728344	2.060274666	2.160188443	5.856737462	4.91608853	4.406264477	4.593441619	5.919097031	2.588343676	3.102665154	2.127654345	4.526415496	3.08369426	1.370916832
GO:0008299	isoprenoid biosynthetic process	1.603641458	0	0	0	0	0	0	0	0	2.265253296	1.364346546	0	2.123528495	0	0	0	0	0	0	2.774506883	0	0	0	0	0	0	1.959244051	0
GO:0010075	regulation of meristem growth	1.66896198	2.656517236	2.82679778	2.975749977	0	0	1.65729474	2.309679717	1.670214706	3.394846927	1.482641485	1.459230527	1.470275531	0	4.628118056	2.927177832	1.551383792	3.185210261	3.257021675	7.909472587	1.684568731	3.919834731	2.03623452	2.14852523	1.918172274	5.115956535	3.057036874	2.326326045
GO:1901681	sulfur compound binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006082	organic acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008395	steroid hydroxylase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901605	alpha-amino acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048878	chemical homeostasis	1.977163484	2.005597481	1.783612855	0	0	0	0	0	0	0	0	0	0	0	0	0	1.606329431	0	0	1.510924815	0	1.514019329	0	4.770666056	0	0	0	0
GO:0008219	cell death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050403	trans-zeatin O-beta-D-glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009815	1-aminocyclopropane-1-carboxylate oxidase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019199	transmembrane receptor protein kinase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009809	lignin biosynthetic process	0	0	0	0	0	0	0	0	0	1.833496076	0	1.355208115	0	0	0	0	2.21593984	0	0	0	0	0	0	0	1.782310283	0	0	0
GO:0012501	programmed cell death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035266	meristem growth	2.854069981	3.850455776	4.323611833	5.521521403	2.146927708	1.280997477	1.663859899	3.159885879	2.335494297	4.268774663	2.543248823	2.696572986	2.024711293	1.850208519	5.600625665	3.352150821	2.790090018	4.25218029	4.078443523	8.787045762	2.208929437	5.612062312	2.602546398	2.331375828	1.782310283	6.836876933	2.824307273	3.017398741
GO:0019897	extrinsic component of plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901616	organic hydroxy compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010039	response to iron ion	0	2.256874004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009753	response to jasmonic acid	1.478444528	3.246021223	2.770545295	3.558285938	13.7737926	6.545151352	0	0	0	3.399387758	5.213615336	6.472783468	3.317829515	4.177563882	0	1.791736738	2.706615067	0	1.710063676	3.817857814	0	0	0	5.465619113	2.67668425	3.957116852	1.408911579	1.952869716
GO:0042995	cell projection	4.368284507	4.857984235	11.45901718	1.845851143	4.075756807	0	1.915221868	1.306473477	1.907120564	2.798259132	1.58026958	0	0	1.25941798	2.34807243	1.690069536	4.175896182	2.26983664	2.551201472	5.111476223	2.454217069	4.105193251	2.469334922	5.638623738	4.811421898	2.610138377	3.123097043	2.178467667
GO:0046244	salicylic acid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018685	alkane 1-monooxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033218	amide binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031625	ubiquitin protein ligase binding	2.250081854	0	3.346982123	0	0	0	1.669546066	0	0	1.449249588	4.935363336	4.878333603	3.557077093	7.144836002	1.89731743	0	4.306555366	2.344549148	1.437590658	6.222562903	2.067267416	2.317221689	1.579458386	3.476579114	2.651783274	2.434645878	0	0
GO:0045543	gibberellin 2-beta-dioxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004888	transmembrane signaling receptor activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016115	terpenoid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.536996587	0	0	0	0	0	0	0	0
GO:0042592	homeostatic process	1.319355334	1.459271331	1.221891567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.756193305	0	0	0	0
GO:0008610	lipid biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052545	callose localization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.705685765	0	0	0	0	1.598901431	0	0	0	0	0	1.331161788
GO:0016713	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042537	benzene-containing compound metabolic process	0	0	0	0	0	2.151228078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009992	cellular water homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018958	phenol-containing compound metabolic process	0	0	0	1.256576671	8.42787664	6.251596363	2.758923164	2.636566124	1.205504545	2.846304212	0	1.410787577	0	0	1.875378545	2.635644359	0	1.283866736	0	0	1.362846088	0	0	0	0	0	0	0
GO:0009611	response to wounding	1.354057748	0	0	4.074056136	9.440222771	1.928394969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0080045	quercetin 3'-O-glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044389	ubiquitin-like protein ligase binding	2.070407824	0	3.141538468	0	0	0	1.59421133	0	0	0	4.615354808	4.643510482	3.326555138	6.875555181	1.698051196	0	3.753661365	2.173489983	1.236213821	5.686125735	1.795102886	2.065970284	1.404473309	3.105011952	2.238589685	1.852193362	0	0
GO:0090406	pollen tube	2.506489359	3.957527482	4.831496488	0	1.696794963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.083605821	0	0	0
GO:0033037	polysaccharide localization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599213079	0	0	0	0	1.470748993	0	0	0	0	0	1.268785603
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019825	oxygen binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071241	cellular response to inorganic substance	4.275164119	0	0	2.321784827	0	0	1.893675115	0	2.578214165	2.539338064	0	2.089824158	1.452390195	0	0	0	0	1.223253961	2.61065114	0	1.315204821	1.968139934	0	0	1.979108191	1.883732408	0	0
GO:0006935	chemotaxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042330	taxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050918	positive chemotaxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010183	pollen tube guidance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006884	cell volume homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030104	water homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.332165135	0	0	0	0	0	0	0	0
GO:1901617	organic hydroxy compound biosynthetic process	3.427880561	0	0	1.73609707	4.593362214	4.609663423	3.925139763	2.403288272	1.415641935	4.725028322	0	0	0	1.927346552	1.79457021	4.265027442	0	1.943521874	1.541596109	2.667759291	1.882000567	1.485217248	2.314034835	2.256091843	0	0	1.559025729	0
GO:0009682	induced systemic resistance	2.920942482	0	0	0	3.002722983	1.999235159	0	0	3.421711301	2.923259019	4.288369151	3.293784618	1.248841181	2.936731852	0	2.796375261	4.503550218	0	4.03685315	7.264251753	2.883013799	6.955761797	4.905682584	7.141051264	3.695020369	0	2.694212539	0
GO:0040011	locomotion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008300	isoprenoid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.291496693	0	0	0	0	0	0	0	0
GO:0006714	sesquiterpenoid metabolic process	3.386638298	0	0	0	0	0	2.02900139	1.467715476	3.744897595	4.508353658	3.777533921	1.760872631	3.543306623	2.598171722	2.708049873	2.768387033	2.185165709	2.977271542	3.110309932	5.296519419	1.82877317	3.729435036	3.154320143	3.719640108	2.633528387	2.459876075	3.532084267	1.357550745
GO:0019511	peptidyl-proline hydroxylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0072329	monocarboxylic acid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010584	pollen exine formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016849	phosphorus-oxygen lyase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004656	procollagen-proline 4-dioxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031545	peptidyl-proline 4-dioxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018126	protein hydroxylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052544	defense response by callose deposition in cell wall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052482	defense response by cell wall thickening	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019798	procollagen-proline dioxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120025	plasma membrane bounded cell projection	2.145463453	3.306829944	3.641655491	0	1.234344909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.680136224	0	0	0
GO:0050505	hydroquinone glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031418	L-ascorbic acid binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006520	cellular amino acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019758	glycosinolate biosynthetic process	0	3.920477968	2.825925968	0	0	0	0	0	0	2.704956321	1.972811701	4.274659011	1.821469822	1.351016434	1.829585128	0	3.562375934	0	2.31690103	5.752766223	2.254758545	2.152774132	1.878306974	4.137866114	2.476093466	0	0	0
GO:0019761	glucosinolate biosynthetic process	0	3.920477968	2.825925968	0	0	0	0	0	0	2.704956321	1.972811701	4.274659011	1.821469822	1.351016434	1.829585128	0	3.562375934	0	2.31690103	5.752766223	2.254758545	2.152774132	1.878306974	4.137866114	2.476093466	0	0	0
GO:0016144	S-glycoside biosynthetic process	0	3.920477968	2.825925968	0	0	0	0	0	0	2.704956321	1.972811701	4.274659011	1.821469822	1.351016434	1.829585128	0	3.562375934	0	2.31690103	5.752766223	2.254758545	2.152774132	1.878306974	4.137866114	2.476093466	0	0	0
GO:0046148	pigment biosynthetic process	1.570526654	4.073597514	2.633514553	3.029182241	1.630691925	2.722094526	0	2.161587321	0	2.934340348	1.476494326	1.497943559	1.835068733	2.594964103	4.17728757	3.459331236	3.420613785	1.711000288	2.050733311	4.080464756	3.648538252	4.993020811	2.147806309	2.201656234	1.980008938	2.796104908	2.493989979	0
GO:0042440	pigment metabolic process	3.041275383	4.679189652	3.426758917	3.036790011	0	2.882244145	0	2.254939154	1.36632897	2.40634917	0	1.621018554	2.047146045	2.74599852	3.291102731	3.041938741	3.263511599	1.348437128	2.163935843	3.117328418	2.948692776	3.529651346	2.221153927	2.337307936	1.797381116	2.561578308	1.817094408	0
GO:0010252	auxin homeostasis	0	1.912814001	1.511458283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010345	suberin biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042178	xenobiotic catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042343	indole glucosinolate metabolic process	0	3.541509939	3.170038944	0	0	0	0	0	0	4.519921304	2.942199432	7.234671121	3.91779089	0	3.027201686	0	0	0	3.366631145	7.340650748	0	4.724967103	3.953549533	6.329368805	2.928823134	2.559215785	0	0
GO:0006805	xenobiotic metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071466	cellular response to xenobiotic stimulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046777	protein autophosphorylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033836	flavonol 7-O-beta-glucosyltransferase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019752	carboxylic acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052542	defense response by callose deposition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000137	Golgi cis cisterna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031543	peptidyl-proline dioxygenase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010150	leaf senescence	0	5.261487799	5.567582279	1.465617261	3.846293092	1.445361758	1.633816421	0	0	3.769451117	5.697119691	5.100576338	3.606604037	4.506138755	1.627242165	0	2.073871767	1.280519327	1.208034902	2.527873929	0	2.645852653	0	2.687708098	0	1.449681611	2.069979364	0
GO:0052543	callose deposition in cell wall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004016	adenylate cyclase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016053	organic acid biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043290	apocarotenoid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046345	abscisic acid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120256	olefinic compound catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016107	sesquiterpenoid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044255	cellular lipid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010208	pollen wall assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052386	cell wall thickening	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044260	cellular macromolecule metabolic process	0	0	1.616516036	0	0	0	0	0	0	0	0	0	0	0	0	0	1.419069845	0	0	0	0	0	0	0	0	0	0	0
GO:0009410	response to xenobiotic stimulus	0	3.530701566	3.090800699	0	0	0	0	3.270512632	0	0	2.231811404	2.372894747	1.469875218	1.964483058	0	0	0	0	0	1.678602119	0	0	0	0	0	0	0	0
GO:0016054	organic acid catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043436	oxoacid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0120091	jasmonic acid hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010114	response to red light	5.243854102	3.39922428	3.060547702	0	0	0	0	2.073029243	0	1.547718626	2.705516616	5.405294859	6.814796178	3.415935057	1.282700577	0	1.830697616	2.289405631	1.594040464	4.196786115	1.960742574	3.186283894	1.236616814	0	0	0	0	1.562449821
GO:0010927	cellular component assembly involved in morphogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901659	glycosyl compound biosynthetic process	0	3.277970217	2.153515429	0	0	0	0	0	0	2.01645648	1.292020174	3.397948346	1.369716671	0	0	0	2.96657238	0	1.708371176	4.180231262	1.725198454	1.498689882	1.553867243	3.458162538	1.879200296	0	0	0
GO:0009696	salicylic acid metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070301	cellular response to hydrogen peroxide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052640	salicylic acid glucosyltransferase (glucoside-forming) activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090693	plant organ senescence	0	5.060884708	5.218965302	1.220051207	3.189283734	0	1.575161045	0	0	3.407336684	6.107270038	4.811903427	3.660216224	4.561880964	1.456139796	0	2.059423117	0	0	2.320452091	0	2.421737232	0	2.528304871	0	1.37314503	1.955875016	0
